pathway,Taxonomy,gene
PWY-7456,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),,
PWY-7539,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-7539,g__Bacteroides.s__Bacteroides_uniformis,
PWY-7539,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,
PWY-7539,g__Dialister.s__Dialister_invisus_CAG_218,
PWY-7539,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-7539,g__Alistipes.s__Alistipes_putredinis_CAG_67,
PWY-7539,g__Alistipes.s__Alistipes_putredinis,
PWY-7560: methylerythritol phosphate pathway II,,
PWY-7560,unclassified,
PWY-7560,unclassified,UniRef90_C6JGR3
PWY-7560,unclassified,UniRef90_A0A174UW08
PWY-7560,unclassified,UniRef90_A0A174AXE4
PWY-7560,unclassified,UniRef90_C6JDF2
PWY-7560,unclassified,UniRef90_A0A174DEG0
PWY-7663: gondoate biosynthesis (anaerobic),,
PWY-7663,unclassified,
PWY-7663,unclassified,UniRef90_R5CD91
PWY-7663,unclassified,UniRef90_A0A174G6A0
PWY-7663,unclassified,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-7663,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174GWP4
PWY-7663,g__Bifidobacterium.s__Bifidobacterium_longum,
PWY-7663,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_R5CD91
PWY-7663,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174G6A0
PWY-7663,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis,
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_cellulosilyticus,
PWY-7663,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A174GWP4
PWY-7663,g__Parabacteroides.s__Parabacteroides_distasonis,
PWY-7663,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_R5CD91
PWY-7663,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A174G6A0
PWY-7663,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174GWP4
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174G6A0
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174GWP4
PWY-7663,g__Parabacteroides.s__Parabacteroides_merdae,
PWY-7663,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_R5CD91
PWY-7663,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174G6A0
PWY-7663,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174GWP4
PWY-7663,g__Parabacteroides.s__Parabacteroides_goldsteinii,
PWY-7663,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5CD91
PWY-7663,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A174G6A0
PWY-7663,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A174GWP4
PWY-7664: oleate biosynthesis IV (anaerobic),,
PWY-7664,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-7664,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R5CD91
PWY-7664,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174G6A0
PWY-7664,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174GWP4
PWY-7664,g__Bifidobacterium.s__Bifidobacterium_longum,
PWY-7664,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_R5CD91
PWY-7664,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174G6A0
PWY-7664,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174GWP4
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),,
PWY-821,unclassified,
PWY-821,unclassified,UniRef90_A0A174E8J1
PWY-821,unclassified,UniRef90_A6KXG8
PWY-821,unclassified,UniRef90_A0A174EB18
PWY-821,unclassified,UniRef90_A0A0M6WU08
PWY-821,unclassified,UniRef90_D4LJ51
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,,
PWY-841,unclassified,
PWY-841,unclassified,UniRef90_U2D442
PWY-841,unclassified,UniRef90_U2DJP4
PWY-841,unclassified,UniRef90_A0A0M6WWD2
PWY-841,unclassified,UniRef90_A0A174VHN2
PWY-841,unclassified,UniRef90_R7JTL9
PWY-841,unclassified,UniRef90_A0A174D8X7
PWY-841,unclassified,UniRef90_U2D1A6
PWY-841,unclassified,UniRef90_A0A173XPA0
PWY-841,unclassified,UniRef90_A0A1E3UNY3
PWY-841,unclassified,UniRef90_Q8G6T9
PWY-841,unclassified,UniRef90_A0A174BVH6
PWY-841,unclassified,UniRef90_C4ZBT9
PWY-841,unclassified,UniRef90_A0A174XZM4
PWY-841,unclassified,UniRef90_A0A174XKS9
PWY-841,unclassified,UniRef90_Q8A525
PWY-841,unclassified,UniRef90_A0A087ABG7
PWY-841,unclassified,UniRef90_Q8A155
PWY-841,unclassified,UniRef90_A1A0S2
PWY-841,unclassified,UniRef90_R5XGC8
PWY-841,unclassified,UniRef90_D4LWD4
PWY-841,unclassified,UniRef90_A0A173WNQ3
PWY-841,unclassified,UniRef90_R5ZAF4
PWY-841,unclassified,UniRef90_R5YC45
PWY-841,unclassified,UniRef90_E2ZKI7
PWY-841,unclassified,UniRef90_R5K610
PWY-841,unclassified,UniRef90_D4KY97
PWY0-1061: superpathway of L-alanine biosynthesis,,
PWY0-1061,g__Bifidobacterium.s__Bifidobacterium_longum,
PWY0-1061,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_E0Q6K0
PWY0-1061,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174BW69
PWY0-1061,g__Blautia.s__Ruminococcus_torques,
PWY0-1061,g__Blautia.s__Ruminococcus_torques,UniRef90_E0Q6K0
PWY0-1061,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174BW69
PWY0-1061,unclassified,
PWY0-1061,unclassified,UniRef90_E0Q6K0
PWY0-1061,unclassified,UniRef90_A0A174BW69
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,,
PWY0-1241,unclassified,
PWY0-1241,g__Akkermansia.s__Akkermansia_muciniphila,
PWY0-1261: anhydromuropeptides recycling,,
PWY0-1261,unclassified,
PWY0-1261,unclassified,UniRef90_A0A173XNQ8
PWY0-1261,unclassified,UniRef90_A0A174AM98
PWY0-1261,unclassified,UniRef90_A0A174C8W0
PWY0-1261,unclassified,UniRef90_A0A174Q5G3
PWY0-1261,unclassified,UniRef90_A0A174TSA1
PWY0-1261,unclassified,UniRef90_A0A3E2UKI3
PWY0-1261,unclassified,UniRef90_I4MFN9
PWY0-1261,unclassified,UniRef90_A0A174FKZ0
PWY0-1261,unclassified,UniRef90_A0A174D4E5
PWY0-1261,unclassified,UniRef90_A0A174E6Y0
PWY0-1296: purine ribonucleosides degradation,,
PWY0-1296,unclassified,
PWY0-1296,unclassified,UniRef90_R6DH93
PWY0-1296,unclassified,UniRef90_A0A173ZLV5
PWY0-1296,unclassified,UniRef90_C6JHR1
PWY0-1296,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,
PWY0-1296,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_R6DH93
PWY0-1296,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A173ZLV5
PWY0-1296,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_C6JHR1
PWY0-1296,g__Blautia.s__Blautia_obeum,
PWY0-1296,g__Blautia.s__Blautia_obeum,UniRef90_R6DH93
PWY0-1296,g__Blautia.s__Blautia_obeum,UniRef90_A0A173ZLV5
PWY0-1296,g__Blautia.s__Blautia_obeum,UniRef90_C6JHR1
PWY0-1296,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY0-1296,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6DH93
PWY0-1296,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A173ZLV5
PWY0-1296,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C6JHR1
PWY0-1296,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,
PWY0-1296,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_R6DH93
PWY0-1296,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A173ZLV5
PWY0-1296,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_C6JHR1
PWY0-1296,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY0-1296,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6DH93
PWY0-1296,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A173ZLV5
PWY0-1296,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_C6JHR1
PWY0-1296,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY0-1296,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6DH93
PWY0-1296,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A173ZLV5
PWY0-1296,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_C6JHR1
PWY0-1296,g__Coprococcus.s__Coprococcus_catus,
PWY0-1296,g__Coprococcus.s__Coprococcus_catus,UniRef90_R6DH93
PWY0-1296,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A173ZLV5
PWY0-1296,g__Coprococcus.s__Coprococcus_catus,UniRef90_C6JHR1
PWY0-1296,g__Coprococcus.s__Coprococcus_comes,
PWY0-1296,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6DH93
PWY0-1296,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A173ZLV5
PWY0-1296,g__Coprococcus.s__Coprococcus_comes,UniRef90_C6JHR1
PWY0-1296,g__Dorea.s__Dorea_longicatena,
PWY0-1296,g__Dorea.s__Dorea_longicatena,UniRef90_R6DH93
PWY0-1296,g__Dorea.s__Dorea_longicatena,UniRef90_A0A173ZLV5
PWY0-1296,g__Dorea.s__Dorea_longicatena,UniRef90_C6JHR1
PWY0-1296,g__Blautia.s__Ruminococcus_torques,
PWY0-1296,g__Blautia.s__Ruminococcus_torques,UniRef90_R6DH93
PWY0-1296,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A173ZLV5
PWY0-1296,g__Blautia.s__Ruminococcus_torques,UniRef90_C6JHR1
PWY0-1296,g__Blautia.s__Blautia_wexlerae,
PWY0-1296,g__Blautia.s__Blautia_wexlerae,UniRef90_R6DH93
PWY0-1296,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A173ZLV5
PWY0-1296,g__Blautia.s__Blautia_wexlerae,UniRef90_C6JHR1
PWY0-1296,g__Eubacterium.s__Eubacterium_sp_CAG_251,
PWY0-1296,g__Eubacterium.s__Eubacterium_sp_CAG_251,UniRef90_R6DH93
PWY0-1296,g__Eubacterium.s__Eubacterium_sp_CAG_251,UniRef90_A0A173ZLV5
PWY0-1296,g__Eubacterium.s__Eubacterium_sp_CAG_251,UniRef90_C6JHR1
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110,
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110,UniRef90_R6DH93
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110,UniRef90_A0A173ZLV5
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110,UniRef90_C6JHR1
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145,
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145,UniRef90_R6DH93
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145,UniRef90_A0A173ZLV5
PWY0-1296,g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145,UniRef90_C6JHR1
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,,
PWY0-1297,g__Coprococcus.s__Coprococcus_catus,
PWY0-1297,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A173ZLV5
PWY0-1297,g__Coprococcus.s__Coprococcus_catus,UniRef90_R6DH93
PWY0-1297,g__Coprococcus.s__Coprococcus_catus,UniRef90_C6JHR1
PWY0-1297,unclassified,
PWY0-1297,unclassified,UniRef90_A0A173ZLV5
PWY0-1297,unclassified,UniRef90_R6DH93
PWY0-1297,unclassified,UniRef90_C6JHR1
PWY0-1297,g__Blautia.s__Ruminococcus_torques,
PWY0-1297,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A173ZLV5
PWY0-1297,g__Blautia.s__Ruminococcus_torques,UniRef90_R6DH93
PWY0-1297,g__Blautia.s__Ruminococcus_torques,UniRef90_C6JHR1
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,,
PWY0-1298,unclassified,
PWY0-1298,unclassified,UniRef90_A0A174FZ25
PWY0-1298,unclassified,UniRef90_C6JHR1
PWY0-1319: CDP-diacylglycerol biosynthesis II,,
PWY0-1319,unclassified,
PWY0-1319,unclassified,UniRef90_A0A174FLT4
PWY0-1319,unclassified,UniRef90_A0A174V0A6
PWY0-1319,unclassified,UniRef90_A0A174FZF4
PWY0-1319,g__Blautia.s__Blautia_obeum,
PWY0-1319,g__Blautia.s__Blautia_obeum,UniRef90_A0A174FLT4
PWY0-1319,g__Blautia.s__Blautia_obeum,UniRef90_A0A174V0A6
PWY0-1319,g__Blautia.s__Blautia_obeum,UniRef90_A0A174FZF4
PWY0-1319,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,
PWY0-1319,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A174FLT4
PWY0-1319,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A174V0A6
PWY0-1319,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A174FZF4
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus,
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174FLT4
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174V0A6
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174FZF4
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174FLT4
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174V0A6
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174FZF4
PWY0-1319,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY0-1319,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174FLT4
PWY0-1319,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V0A6
PWY0-1319,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174FZF4
PWY0-1319,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,
PWY0-1319,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174FLT4
PWY0-1319,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174V0A6
PWY0-1319,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174FZF4
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174FLT4
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174V0A6
PWY0-1319,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174FZF4
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis,
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174FLT4
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174V0A6
PWY0-1319,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174FZF4
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens,
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174FLT4
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174V0A6
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174FZF4
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174FLT4
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174V0A6
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174FZF4
PWY0-1319,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY0-1319,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174FLT4
PWY0-1319,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V0A6
PWY0-1319,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174FZF4
PWY0-1319,g__Dialister.s__Dialister_invisus,
PWY0-1319,g__Dialister.s__Dialister_invisus,UniRef90_A0A174FLT4
PWY0-1319,g__Dialister.s__Dialister_invisus,UniRef90_A0A174V0A6
PWY0-1319,g__Dialister.s__Dialister_invisus,UniRef90_A0A174FZF4
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens_CAG_72,
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174FLT4
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174V0A6
PWY0-1319,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174FZF4
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii,
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174FLT4
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174V0A6
PWY0-1319,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174FZF4
PWY0-1319,g__Coprococcus.s__Coprococcus_comes,
PWY0-1319,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174FLT4
PWY0-1319,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V0A6
PWY0-1319,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174FZF4
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis_CAG_13,
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis_CAG_13,UniRef90_A0A174FLT4
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis_CAG_13,UniRef90_A0A174V0A6
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis_CAG_13,UniRef90_A0A174FZF4
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis,
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis,UniRef90_A0A174FLT4
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis,UniRef90_A0A174V0A6
PWY0-1319,g__Roseburia.s__Roseburia_intestinalis,UniRef90_A0A174FZF4
PWY0-1319,g__Bacteroides.s__Bacteroides_massiliensis,
PWY0-1319,g__Bacteroides.s__Bacteroides_massiliensis,UniRef90_A0A174FLT4
PWY0-1319,g__Bacteroides.s__Bacteroides_massiliensis,UniRef90_A0A174V0A6
PWY0-1319,g__Bacteroides.s__Bacteroides_massiliensis,UniRef90_A0A174FZF4
PWY0-1319,g__Blautia.s__Ruminococcus_torques,
PWY0-1319,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174FLT4
PWY0-1319,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V0A6
PWY0-1319,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174FZF4
PWY0-1319,g__Blautia.s__Blautia_wexlerae,
PWY0-1319,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174FLT4
PWY0-1319,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174V0A6
PWY0-1319,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174FZF4
PWY0-1319,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY0-1319,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174FLT4
PWY0-1319,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174V0A6
PWY0-1319,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174FZF4
PWY0-1319,g__Parabacteroides.s__Parabacteroides_merdae,
PWY0-1319,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174FLT4
PWY0-1319,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174V0A6
PWY0-1319,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174FZF4
PWY0-1319,g__Barnesiella.s__Barnesiella_intestinihominis,
PWY0-1319,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174FLT4
PWY0-1319,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174V0A6
PWY0-1319,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174FZF4
PWY0-1319,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,
PWY0-1319,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174FLT4
PWY0-1319,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174V0A6
PWY0-1319,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174FZF4
PWY0-1319,g__Parabacteroides.s__Parabacteroides_goldsteinii,
PWY0-1319,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A174FLT4
PWY0-1319,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A174V0A6
PWY0-1319,g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A174FZF4
PWY0-1479: tRNA processing,,
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),,
PWY0-1586,unclassified,
PWY0-1586,unclassified,UniRef90_A0A174CDG6
PWY0-1586,unclassified,UniRef90_A0A174C3Z5
PWY0-1586,unclassified,UniRef90_A0A173ZBB9
PWY0-1586,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY0-1586,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174CDG6
PWY0-1586,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174C3Z5
PWY0-1586,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A173ZBB9
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174CDG6
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174C3Z5
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A173ZBB9
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174CDG6
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174C3Z5
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A173ZBB9
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis,
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174CDG6
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174C3Z5
PWY0-1586,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A173ZBB9
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus,
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174CDG6
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174C3Z5
PWY0-1586,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A173ZBB9
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii,
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174CDG6
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174C3Z5
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A173ZBB9
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174CDG6
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174C3Z5
PWY0-1586,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A173ZBB9
PWY0-1586,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,
PWY0-1586,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A174CDG6
PWY0-1586,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A174C3Z5
PWY0-1586,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A173ZBB9
PWY0-1586,g__Blautia.s__Ruminococcus_torques,
PWY0-1586,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174CDG6
PWY0-1586,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174C3Z5
PWY0-1586,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A173ZBB9
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,,
PWY0-162,unclassified,
PWY0-162,unclassified,UniRef90_R5Y9P6
PWY0-162,unclassified,UniRef90_D4JYC0
PWY0-162,unclassified,UniRef90_A0A174SYT3
PWY0-162,unclassified,UniRef90_D4LUY7
PWY0-162,unclassified,UniRef90_A7B4S8
PWY0-162,unclassified,UniRef90_B0G892
PWY0-162,unclassified,UniRef90_C7H235
