pathway,Taxonomy,gene
PWY-6630,unclassified,UniRef90_A0A0K2HJ78
PWY-6630,unclassified,UniRef90_C9KR75
PWY-6630,unclassified,UniRef90_I8W962
PWY-6630,unclassified,UniRef90_B0NRZ1
PWY-6630,unclassified,UniRef90_A0A0P0GT23
PWY-6630,unclassified,UniRef90_A6L3D0
PWY-6630,unclassified,UniRef90_A6L011
PWY-6630,unclassified,UniRef90_A6L1K4
PWY-6630,unclassified,UniRef90_Q8A602
PWY-6630,unclassified,UniRef90_A0A0K2HKI6
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A0K2HJ78
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_C9KR75
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_I8W962
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_B0NRZ1
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A0P0GT23
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6L3D0
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6L011
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6L1K4
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q8A602
PWY-6630,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A0K2HKI6
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A0A0K2HJ78
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_C9KR75
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_I8W962
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_B0NRZ1
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A0A0P0GT23
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A6L3D0
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A6L011
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A6L1K4
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_Q8A602
PWY-6630,g__Klebsiella.s__Klebsiella_variicola,UniRef90_A0A0K2HKI6
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,,
PWY-6690,g__Escherichia.s__Escherichia_coli,
PWY-6690,g__Klebsiella.s__Klebsiella_pneumoniae,
PWY-6690,unclassified,
PWY-6690,g__Klebsiella.s__Klebsiella_variicola,
PWY-6700: queuosine biosynthesis,,
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_Q8A7G0
PWY-6700,unclassified,
PWY-6700,unclassified,UniRef90_A0A139T3R5
PWY-6700,unclassified,UniRef90_U6RFM9
PWY-6700,unclassified,UniRef90_Q5LJ28
PWY-6700,unclassified,UniRef90_S0F753
PWY-6700,unclassified,UniRef90_A0A396E7W7
PWY-6700,unclassified,UniRef90_A0A076J0X1
PWY-6700,unclassified,UniRef90_B6W1I3
PWY-6700,unclassified,UniRef90_R7H8B0
PWY-6700,unclassified,UniRef90_A6KZK0
PWY-6700,unclassified,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_Q8A7G0
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A139T3R5
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_U6RFM9
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_Q5LJ28
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_S0F753
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A396E7W7
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A076J0X1
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_B6W1I3
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_R7H8B0
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A6KZK0
PWY-6700,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_Q8A7G0
PWY-6700,g__Blautia.s__Ruminococcus_torques,
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A139T3R5
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_U6RFM9
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_Q5LJ28
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_S0F753
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A396E7W7
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A076J0X1
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_B6W1I3
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_R7H8B0
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_A6KZK0
PWY-6700,g__Blautia.s__Ruminococcus_torques,UniRef90_Q8A7G0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A139T3R5
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_U6RFM9
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_Q5LJ28
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_S0F753
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A396E7W7
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A076J0X1
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_B6W1I3
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_R7H8B0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A6KZK0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_Q8A7G0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A139T3R5
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_U6RFM9
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_Q5LJ28
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_S0F753
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A396E7W7
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A076J0X1
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_B6W1I3
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_R7H8B0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A6KZK0
PWY-6700,g__Eubacterium.s__Eubacterium_eligens,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_Q8A7G0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A0A139T3R5
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_U6RFM9
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_Q5LJ28
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_S0F753
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A0A396E7W7
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A0A076J0X1
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_B6W1I3
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_R7H8B0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A6KZK0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_Q8A7G0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A0A139T3R5
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_U6RFM9
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_Q5LJ28
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_S0F753
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A0A396E7W7
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A0A076J0X1
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_B6W1I3
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_R7H8B0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A6KZK0
PWY-6700,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_Q8A7G0
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A139T3R5
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_U6RFM9
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q5LJ28
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_S0F753
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A396E7W7
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A076J0X1
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_B6W1I3
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R7H8B0
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KZK0
PWY-6700,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_Q8A7G0
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A139T3R5
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_U6RFM9
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q5LJ28
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_S0F753
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A396E7W7
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A0A076J0X1
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_B6W1I3
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_R7H8B0
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6KZK0
PWY-6700,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q8A7G0
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_A0A139T3R5
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_U6RFM9
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_Q5LJ28
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_S0F753
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_A0A396E7W7
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_A0A076J0X1
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_B6W1I3
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_R7H8B0
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_A6KZK0
PWY-6700,g__Klebsiella.s__Klebsiella_variicola_CAG_634,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_Q8A7G0
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A139T3R5
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_U6RFM9
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_Q5LJ28
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_S0F753
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A396E7W7
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A0A076J0X1
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_B6W1I3
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_R7H8B0
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A6KZK0
PWY-6700,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_Q8A7G0
PWY-6700,g__Megamonas.s__Megamonas_funiformis,
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_A0A139T3R5
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_U6RFM9
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_Q5LJ28
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_S0F753
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_A0A396E7W7
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_A0A076J0X1
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_B6W1I3
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_R7H8B0
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_A6KZK0
PWY-6700,g__Megamonas.s__Megamonas_funiformis,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_Q8A7G0
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_A0A139T3R5
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_U6RFM9
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_Q5LJ28
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_S0F753
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_A0A396E7W7
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_A0A076J0X1
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_B6W1I3
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_R7H8B0
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_A6KZK0
PWY-6700,g__Gemmiger.s__Gemmiger_formicilis,UniRef90_Q8A7G0
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A139T3R5
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_U6RFM9
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_Q5LJ28
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_S0F753
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A396E7W7
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A076J0X1
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_B6W1I3
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R7H8B0
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A6KZK0
PWY-6700,g__Bacteroides.s__Bacteroides_caccae,UniRef90_Q8A7G0
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_A0A139T3R5
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_U6RFM9
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_Q5LJ28
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_S0F753
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_A0A396E7W7
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_A0A076J0X1
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_B6W1I3
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_R7H8B0
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_A6KZK0
PWY-6700,g__Ruminococcus.s__Ruminococcus_lactaris,UniRef90_Q8A7G0
PWY-6700,g__Parasutterella.s__Parasutterella_excrementihominis,
PWY-6700,g__Parasutterella.s__Parasutterella_excrementihominis,UniRef90_A0A139T3R5
