pathway,Taxonomy,gene
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_R6AXL4
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A174XZM4
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A0A1E3UNY3
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_U2BT73
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q8A525
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_E7RLR7
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_I9G4N3
PWY-7228,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_R6K3Z5
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6XR87
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6CW89
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A6L686
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A076IV89
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A076ISP7
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A0P0M5Y2
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6AXL4
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A174XZM4
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A1E3UNY3
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_U2BT73
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_Q8A525
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_E7RLR7
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_I9G4N3
PWY-7228,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6K3Z5
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_R6XR87
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_R6CW89
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A6L686
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A0A076IV89
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A0A076ISP7
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A0A0P0M5Y2
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_R6AXL4
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A0A174XZM4
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_A0A1E3UNY3
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_U2BT73
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_Q8A525
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_E7RLR7
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_I9G4N3
PWY-7228,g__Dialister.s__Dialister_sp_CAG_357,UniRef90_R6K3Z5
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,,
PWY-7229,unclassified,
PWY-7229,unclassified,UniRef90_C4ZBT9
PWY-7229,unclassified,UniRef90_A0A076IV89
PWY-7229,unclassified,UniRef90_A6L1X1
PWY-7229,unclassified,UniRef90_R6XFI4
PWY-7229,unclassified,UniRef90_Q8A6N4
PWY-7229,unclassified,UniRef90_Q8A9V4
PWY-7229,unclassified,UniRef90_A0A0P0M5Y2
PWY-7229,unclassified,UniRef90_G1WBU7
PWY-7229,unclassified,UniRef90_R6XFK8
PWY-7229,unclassified,UniRef90_C4Z297
PWY-7229,unclassified,UniRef90_R6JF12
PWY-7229,unclassified,UniRef90_A0A1E3UNY3
PWY-7229,unclassified,UniRef90_U2BT73
PWY-7229,unclassified,UniRef90_R5K610
PWY-7229,unclassified,UniRef90_A6L0Z9
PWY-7229,unclassified,UniRef90_I9G4N3
PWY-7229,unclassified,UniRef90_C4Z4M8
"PWY-7237: myo-, chiro- and scillo-inositol degradation",,
PWY-7237,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-7237,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V748
PWY-7237,g__Dorea.s__Dorea_longicatena,
PWY-7237,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174V748
PWY-7237,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-7237,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174V748
PWY-7237,g__Blautia.s__Blautia_obeum,
PWY-7237,g__Blautia.s__Blautia_obeum,UniRef90_A0A174V748
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",,
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R7A3V8
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R5J6I6
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A076IXB1
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A3E5DY45
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A0P0M4K2
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A6L5G7
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D1PHW6
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4V870
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A0P0LPA8
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R5PC62
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_W4PJH4
PWY-724,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6PUI7
PWY-724,g__Coprococcus.s__Coprococcus_comes,
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_R7A3V8
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_R5J6I6
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A076IXB1
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A3E5DY45
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A0P0M4K2
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_A6L5G7
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_D1PHW6
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4V870
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A0P0LPA8
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_R5PC62
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_W4PJH4
PWY-724,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6PUI7
PWY-724,unclassified,
PWY-724,unclassified,UniRef90_R7A3V8
PWY-724,unclassified,UniRef90_R5J6I6
PWY-724,unclassified,UniRef90_A0A076IXB1
PWY-724,unclassified,UniRef90_A0A3E5DY45
PWY-724,unclassified,UniRef90_A0A0P0M4K2
PWY-724,unclassified,UniRef90_A6L5G7
PWY-724,unclassified,UniRef90_D1PHW6
PWY-724,unclassified,UniRef90_D4V870
PWY-724,unclassified,UniRef90_A0A0P0LPA8
PWY-724,unclassified,UniRef90_R5PC62
PWY-724,unclassified,UniRef90_W4PJH4
PWY-724,unclassified,UniRef90_R6PUI7
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R7A3V8
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5J6I6
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A076IXB1
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A3E5DY45
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A0P0M4K2
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L5G7
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PHW6
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D4V870
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A0P0LPA8
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5PC62
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_W4PJH4
PWY-724,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R6PUI7
PWY-724,g__Eubacterium.s__Eubacterium_hallii,
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R7A3V8
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5J6I6
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A076IXB1
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A3E5DY45
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A0P0M4K2
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L5G7
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PHW6
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D4V870
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A0P0LPA8
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5PC62
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_W4PJH4
PWY-724,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R6PUI7
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R7A3V8
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R5J6I6
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A076IXB1
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A3E5DY45
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A0P0M4K2
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6L5G7
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PHW6
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D4V870
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A0P0LPA8
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R5PC62
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_W4PJH4
PWY-724,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6PUI7
PWY-724,g__Dorea.s__Dorea_longicatena,
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_R7A3V8
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_R5J6I6
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_A0A076IXB1
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_A0A3E5DY45
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_A0A0P0M4K2
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_A6L5G7
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_D1PHW6
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_D4V870
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_A0A0P0LPA8
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_R5PC62
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_W4PJH4
PWY-724,g__Dorea.s__Dorea_longicatena,UniRef90_R6PUI7
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R7A3V8
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5J6I6
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A076IXB1
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A3E5DY45
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0P0M4K2
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L5G7
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PHW6
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D4V870
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0P0LPA8
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5PC62
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_W4PJH4
PWY-724,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6PUI7
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),,
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,,
PWY-7315,unclassified,
PWY-7315,unclassified,UniRef90_D4JMB0
PWY-7315,unclassified,UniRef90_A0A0K2HE63
PWY-7315,unclassified,UniRef90_A0A174X3D0
PWY-7315,unclassified,UniRef90_R6XG78
PWY-7315,unclassified,UniRef90_B0N9Q2
PWY-7315,unclassified,UniRef90_R6PNQ0
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,,
PWY-7323,unclassified,
PWY-7323,unclassified,UniRef90_R6YPH4
PWY-7323,unclassified,UniRef90_A6L7P7
PWY-7323,unclassified,UniRef90_A5ZJL8
PWY-7323,unclassified,UniRef90_Q5L9E3
PWY-7323,unclassified,UniRef90_A0A173YRZ1
PWY-7323,unclassified,UniRef90_R6B5A8
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),,
PWY-7357,g__Butyrivibrio.s__Butyrivibrio_crossotus,
PWY-7357,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A3E5E5S8
PWY-7357,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
PWY-7357,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A3E5E5S8
PWY-7357,unclassified,
PWY-7357,unclassified,UniRef90_A0A3E5E5S8
PWY-7357,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-7357,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A3E5E5S8
PWY-7357,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-7357,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A3E5E5S8
PWY-7357,g__Dorea.s__Dorea_longicatena,
PWY-7357,g__Dorea.s__Dorea_longicatena,UniRef90_A0A3E5E5S8
PWY-7357,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-7357,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A3E5E5S8
PWY-7357,g__Coprococcus.s__Coprococcus_comes,
PWY-7357,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A3E5E5S8
PWY-7357,g__Eubacterium.s__Eubacterium_hallii,
PWY-7357,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A3E5E5S8
PWY-7357,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY-7357,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A3E5E5S8
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",,
PWY-7400: L-arginine biosynthesis IV (archaebacteria),,
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6KYN9
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R5S2B6
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PCY1
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6KXY5
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174JVP9
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_Q5LI10
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_K1FTU8
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_F3PL25
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6L013
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A3E4SC08
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_Q8A1A7
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PBY1
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174JTT9
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6KYN9
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R5S2B6
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PCY1
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6KXY5
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JVP9
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_Q5LI10
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_K1FTU8
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_F3PL25
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L013
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A3E4SC08
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_Q8A1A7
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PBY1
PWY-7400,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JTT9
PWY-7400,unclassified,
PWY-7400,unclassified,UniRef90_A6KYN9
PWY-7400,unclassified,UniRef90_R5S2B6
PWY-7400,unclassified,UniRef90_D1PCY1
PWY-7400,unclassified,UniRef90_A6KXY5
PWY-7400,unclassified,UniRef90_A0A174JVP9
PWY-7400,unclassified,UniRef90_Q5LI10
PWY-7400,unclassified,UniRef90_K1FTU8
PWY-7400,unclassified,UniRef90_F3PL25
PWY-7400,unclassified,UniRef90_A6L013
PWY-7400,unclassified,UniRef90_A0A3E4SC08
PWY-7400,unclassified,UniRef90_Q8A1A7
PWY-7400,unclassified,UniRef90_D1PBY1
PWY-7400,unclassified,UniRef90_A0A174JTT9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KYN9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5S2B6
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PCY1
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KXY5
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JVP9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q5LI10
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_K1FTU8
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_F3PL25
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L013
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A3E4SC08
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q8A1A7
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PBY1
PWY-7400,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JTT9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KYN9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5S2B6
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PCY1
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KXY5
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JVP9
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q5LI10
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_K1FTU8
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_F3PL25
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L013
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A3E4SC08
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q8A1A7
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PBY1
PWY-7400,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JTT9
PWY-7400,g__Blautia.s__Blautia_obeum,
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A6KYN9
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_R5S2B6
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_D1PCY1
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A6KXY5
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JVP9
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_Q5LI10
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_K1FTU8
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_F3PL25
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A6L013
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A0A3E4SC08
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_Q8A1A7
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_D1PBY1
PWY-7400,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JTT9
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KYN9
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R5S2B6
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PCY1
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KXY5
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JVP9
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q5LI10
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_K1FTU8
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_F3PL25
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6L013
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A3E4SC08
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q8A1A7
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PBY1
PWY-7400,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JTT9
PWY-7400,g__Dorea.s__Dorea_longicatena,
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A6KYN9
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_R5S2B6
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_D1PCY1
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A6KXY5
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JVP9
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_Q5LI10
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_K1FTU8
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_F3PL25
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A6L013
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A0A3E4SC08
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_Q8A1A7
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_D1PBY1
PWY-7400,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JTT9
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KYN9
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5S2B6
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PCY1
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KXY5
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JVP9
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q5LI10
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_K1FTU8
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_F3PL25
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L013
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A3E4SC08
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A1A7
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PBY1
PWY-7400,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JTT9
PWY-7456: mannan degradation,,
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),,
PWY-7539,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-7539,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-7539,g__Bacteroides.s__Bacteroides_uniformis,
PWY-7663: gondoate biosynthesis (anaerobic),,
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R6PJS3
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A3E4FZP2
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R5CD91
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A076J1G9
PWY-7663,g__Bacteroides.s__Bacteroides_caccae,UniRef90_Q8A015
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_R6PJS3
PWY-7663,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A3E4FZP2
